Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
45, Eco4036, 10187, 6718.34, 230.7, 96.8, 0.0
45, Eco4072, 8627, 9042.20, 298.2, 126.0, 0.0
45, Eco4102, 10771, 10204.98, 337.3, 145.2, 0.0
45, Eco4133, 2167, 9692.88, 354.8, 149.1, 0.0
45, Eco4226, 50645, 10837.80, 417.6, 164.8, 0.0
45, Eco4441, 11394, 11655.41, 414.7, 180.3, 0.0
45, Eco5036, 518, 6679.68, 215.6, 99.3, 0.0
45, Eco5102, 1704, 11614.39, 310.5, 144.4, 0.0
45, Eco5133, 2095, 8935.78, 325.2, 127.1, 0.0
45, Eco5226, 79038, 10604.27, 392.5, 153.0, 0.0
45, Eco5441, 24346, 10465.04, 408.6, 171.4, 0.0
45, Eco6036, 416, 4824.05, 204.7, 79.0, 0.0
45, Eco6133, 718, 8834.61, 316.9, 127.7, 0.0
45, Eco6226, 14221, 10087.15, 386.7, 146.3, 0.0
45, Eco6441, 112, 10361.30, 423.4, 163.5, 0.0
45, Eco7133, 1393, 12762.30, 361.0, 145.8, 0.0
45, Eco7226, 46751, 11228.08, 422.6, 161.6, 0.0
45, Eco7441, 8369, 11902.66, 410.6, 174.9, 0.0
50, Eco1072, 115584, 12408.03, 264.7, 121.5, 0.0
50, Eco1102, 62270, 13438.67, 293.3, 136.7, 0.0
50, Eco1133, 2042, 12314.58, 350.5, 147.5, 0.0
50, Eco1226, 20029, 13308.10, 366.9, 163.7, 0.0
50, Eco1441, 3597, 14592.96, 340.3, 170.9, 0.0
50, Eco2072, 474, 10585.43, 282.7, 109.5, 0.0
50, Eco2102, 25182, 10776.00, 295.3, 117.3, 0.0
50, Eco2133, 62492, 11247.93, 345.6, 135.5, 0.0
50, Eco2226, 140769, 11831.84, 359.0, 144.5, 0.0
50, Eco2441, 13252, 12995.97, 325.2, 152.0, 0.0
50, Eco3036, 4122, 8370.93, 204.1, 90.3, 0.0
50, Eco3072, 7998, 10193.64, 268.7, 113.7, 0.0
50, Eco3102, 2702, 10904.17, 280.0, 117.8, 0.0
50, Eco3226, 63089, 11775.10, 345.2, 147.9, 0.0
50, Eco3441, 12813, 11611.87, 289.6, 144.1, 0.0
50, Eco4036, 10187, 6711.70, 208.4, 83.3, 0.0
50, Eco4072, 8627, 9077.84, 263.6, 107.4, 0.0
50, Eco4102, 10771, 10208.20, 291.5, 123.7, 0.0
50, Eco4133, 2167, 9318.59, 306.4, 129.2, 0.0
50, Eco4226, 50645, 10862.92, 354.0, 142.2, 0.0
50, Eco4441, 11394, 11444.67, 339.9, 147.0, 0.0
50, Eco5036, 518, 6986.22, 204.1, 87.8, 0.0
50, Eco5102, 1704, 11562.31, 261.9, 116.8, 0.0
50, Eco5133, 2095, 8483.46, 280.0, 108.9, 0.0
50, Eco5226, 79038, 10540.55, 331.4, 131.3, 0.0
50, Eco5441, 24346, 10431.76, 355.1, 146.8, 0.0
50, Eco6036, 416, 5139.00, 210.5, 73.8, 0.0
50, Eco6133, 718, 9189.48, 307.6, 118.1, 0.0
50, Eco6226, 14221, 10026.75, 335.3, 128.2, 0.0
50, Eco6441, 112, 10613.75, 390.5, 155.8, 0.0
50, Eco7133, 1393, 12756.76, 295.5, 122.5, 0.0
50, Eco7226, 46751, 11261.39, 352.9, 139.3, 0.0
50, Eco7441, 8369, 11566.94, 330.3, 146.0, 0.0
55, Eco1072, 115584, 13050.95, 397.6, 160.0, 0.0
55, Eco1102, 62270, 14203.97, 421.7, 174.3, 0.0
55, Eco1133, 2042, 13289.85, 445.1, 173.9, 0.0
55, Eco1226, 20029, 13556.01, 463.6, 188.1, 0.0
55, Eco1441, 3597, 15563.73, 496.4, 201.0, 0.0
55, Eco2072, 474, 11412.60, 364.8, 137.7, 0.0
55, Eco2102, 25182, 11303.04, 357.6, 139.9, 0.0
55, Eco2133, 62492, 11766.60, 406.6, 158.5, 0.0
55, Eco2226, 140769, 12283.35, 423.0, 166.1, 0.0
55, Eco2441, 13252, 13224.17, 436.9, 176.3, 0.0
