Time, Ecoregion, NumSites,LiveB, AG_NPP, LitterB, ExternalGrowthReduction
55, Eco5036, 518, 7511.64, 257.8, 104.5, 0.0
55, Eco5102, 1704, 11657.59, 345.7, 144.5, 0.0
55, Eco5133, 2095, 10785.22, 340.8, 127.4, 0.0
55, Eco5226, 79038, 11465.83, 404.5, 152.2, 0.0
55, Eco5441, 24346, 12299.26, 433.6, 165.7, 0.0
55, Eco6036, 416, 5622.60, 235.0, 79.9, 0.0
55, Eco6133, 718, 11057.43, 373.5, 142.3, 0.0
55, Eco6226, 14221, 12393.55, 391.7, 146.8, 0.0
55, Eco6441, 112, 12261.71, 479.5, 172.7, 0.0
55, Eco7133, 1393, 11601.87, 404.1, 158.9, 0.0
55, Eco7226, 46751, 13140.05, 431.6, 158.5, 0.0
55, Eco7441, 8369, 14509.03, 452.1, 173.4, 0.0
60, Eco1072, 115584, 14264.46, 187.3, 119.6, 0.0
60, Eco1102, 62270, 14902.27, 207.4, 129.9, 0.0
60, Eco1133, 2042, 17429.16, 237.1, 129.0, 0.0
60, Eco1226, 20029, 16801.96, 307.4, 155.5, 0.0
60, Eco1441, 3597, 16069.32, 353.7, 174.1, 0.0
60, Eco2072, 474, 13192.20, 244.2, 114.0, 0.0
60, Eco2102, 25182, 14124.83, 239.5, 115.8, 0.0
60, Eco2133, 62492, 12539.76, 305.1, 141.7, 0.0
60, Eco2226, 140769, 14967.89, 315.9, 142.2, 0.0
60, Eco2441, 13252, 16289.56, 337.9, 151.6, 0.0
60, Eco3036, 4122, 9326.47, 165.4, 84.3, 0.0
60, Eco3072, 7998, 13079.83, 190.6, 98.6, 0.0
60, Eco3102, 2702, 14526.97, 212.9, 111.2, 0.0
60, Eco3226, 63089, 15870.08, 297.8, 142.2, 0.0
60, Eco3441, 12813, 16476.75, 335.6, 156.3, 0.0
60, Eco4036, 10187, 7528.92, 202.8, 90.5, 0.0
60, Eco4072, 8627, 9814.65, 225.0, 108.1, 0.0
60, Eco4102, 10771, 12397.85, 241.5, 118.7, 0.0
60, Eco4133, 2167, 11793.01, 260.0, 127.7, 0.0
60, Eco4226, 50645, 12875.43, 333.4, 147.5, 0.0
